"","year","ISO","LiNo","latitude","longitude","Breteau_index","Aeg_aed_index","Res_index","Contain_index","Larvae_index","date","X","count","season"
"4816",2007,10,55,22.6403863,120.3096749,3.921568627,0,1.960784314,3.50877193,23.52941176,2007-03-05,"2007/3/11",0,"spring"
"4817",2007,12,55,22.6403863,120.3096749,0,0,0,0,0,2007-03-19,"2007/3/25",0,"spring"
"4818",2007,14,55,22.6403863,120.3096749,6,0,4,5.084745763,68,2007-04-02,"2007/4/8",0,"spring"
"4819",2007,16,55,22.6403863,120.3096749,0,0,0,0,0,2007-04-16,"2007/4/22",0,"spring"
"4820",2007,18,55,22.6403863,120.3096749,0,0,0,0,0,2007-04-30,"2007/5/6",0,"spring"
"4821",2007,28,55,22.6403863,120.3096749,4,0,4,3.773584906,46,2007-07-09,"2007/7/15",0,"summer"
"4822",2007,34,55,22.6403863,120.3096749,2,0.04,2,1.369863014,18,2007-08-20,"2007/8/26",0,"summer"
"4823",2007,36,55,22.6403863,120.3096749,2,0,2,2.43902439,4,2007-09-03,"2007/9/9",0,"autumn"
"4824",2007,38,55,22.6403863,120.3096749,15.05376344,0.043010753,7.52688172,10.6870229,162.3655914,2007-09-17,"2007/9/23",1,"autumn"
"4825",2007,40,55,22.6403863,120.3096749,8,0,8,8.163265306,44,2007-10-01,"2007/10/7",0,"autumn"
"4826",2007,41,55,22.6403863,120.3096749,4,0,4,3.03030303,22,2007-10-08,"2007/10/14",0,"autumn"
"4827",2007,48,55,22.6403863,120.3096749,3.921568627,0,3.921568627,3.389830508,15.68627451,2007-11-26,"2007/12/2",0,"autumn"
"4828",2007,52,55,22.6403863,120.3096749,2,0,2,1.538461538,8,2007-12-24,"2007/12/30",0,"winter"
"4829",2008,5,55,22.6403863,120.3096749,0,0,0,0,0,2008-01-28,"2008/2/3",0,"winter"
"4830",2008,10,55,22.6403863,120.3096749,0,0,0,0,0,2008-03-03,"2008/3/9",0,"spring"
"4831",2008,11,55,22.6403863,120.3096749,2,0,2,1.449275362,8,2008-03-10,"2008/3/16",0,"spring"
"4832",2008,14,55,22.6403863,120.3096749,0,0,0,0,0,2008-03-31,"2008/4/6",0,"spring"
"4833",2008,18,55,22.6403863,120.3096749,2,0,2,1.960784314,22,2008-04-28,"2008/5/4",0,"spring"
"4834",2008,22,55,22.6403863,120.3096749,6,0.02,4,4.761904762,44,2008-05-26,"2008/6/1",0,"spring"
"4835",2008,47,55,22.6403863,120.3096749,36,0.3,10,24.32432432,502,2008-11-17,"2008/11/23",2,"autumn"
"4836",2008,50,55,22.6403863,120.3096749,2.97029703,0,2.97029703,3.409090909,23.76237624,2008-12-08,"2008/12/14",0,"winter"
"4837",2008,51,55,22.6403863,120.3096749,4,0.02,4,2.898550725,22,2008-12-15,"2008/12/21",0,"winter"
"4838",2008,52,55,22.6403863,120.3096749,4,0,4,4.651162791,44,2008-12-22,"2008/12/28",0,"winter"
"4839",2009,2,55,22.6403863,120.3096749,0,0,0,0,0,2009-01-05,"2009/1/11",0,"winter"
"4840",2009,7,55,22.6403863,120.3096749,2,0,2,1.492537313,14,2009-02-09,"2009/2/15",0,"winter"
"4841",2009,11,55,22.6403863,120.3096749,0,0,0,0,0,2009-03-09,"2009/3/15",0,"spring"
"4842",2009,12,55,22.6403863,120.3096749,2,0,2,1.785714286,22,2009-03-16,"2009/3/22",0,"spring"
"4843",2009,14,55,22.6403863,120.3096749,5.454545455,0,1.818181818,4.838709677,12.72727273,2009-03-30,"2009/4/5",0,"spring"
"4844",2009,16,55,22.6403863,120.3096749,0,0,0,0,0,2009-04-13,"2009/4/19",0,"spring"
"4845",2009,19,55,22.6403863,120.3096749,5.882352941,0,5.882352941,5.454545455,56.8627451,2009-05-04,"2009/5/10",0,"spring"
"4846",2009,21,55,22.6403863,120.3096749,1.818181818,0,1.818181818,1.219512195,16.36363636,2009-05-18,"2009/5/24",0,"spring"
"4847",2009,23,55,22.6403863,120.3096749,3.636363636,0,3.636363636,2.985074627,18.18181818,2009-06-01,"2009/6/7",0,"summer"
"4848",2009,26,55,22.6403863,120.3096749,5.660377358,0.018867925,3.773584906,4.918032787,64.1509434,2009-06-22,"2009/6/28",0,"summer"
"4849",2009,29,55,22.6403863,120.3096749,15.49295775,0.014084507,11.26760563,7.382550336,76.05633803,2009-07-13,"2009/7/19",1,"summer"
"4850",2009,30,55,22.6403863,120.3096749,9.433962264,0,7.547169811,7.692307692,50.94339623,2009-07-20,"2009/7/26",0,"summer"
"4851",2009,53,55,22.6403863,120.3096749,3.921568627,0,3.921568627,2.857142857,15.68627451,2009-12-28,"2009/12/31",1,"winter"
"4852",2010,8,55,22.6403863,120.3096749,1.960784314,0,1.960784314,1.369863014,5.882352941,2010-02-15,"2010/2/21",0,"winter"
"4853",2010,10,55,22.6403863,120.3096749,4,0,3,3.278688525,15,2010-03-01,"2010/3/7",0,"spring"
"4854",2010,12,55,22.6403863,120.3096749,0.970873786,0,0.970873786,0.793650794,2.912621359,2010-03-15,"2010/3/21",0,"spring"
"4855",2010,38,55,22.6403863,120.3096749,4.901960784,0,1.960784314,4.545454545,30.39215686,2010-09-13,"2010/9/19",3,"autumn"
"4856",2010,41,55,22.6403863,120.3096749,6.422018349,0.009174312,6.422018349,8.75,55.04587156,2010-10-04,"2010/10/10",2,"autumn"
"4857",2011,2,55,22.6403863,120.3096749,0.322580645,0,0.322580645,0.588235294,0.967741935,2011-01-03,"2011/1/9",0,"winter"
"4858",2011,3,55,22.6403863,120.3096749,0,0,0,0,0,2011-01-10,"2011/1/16",0,"winter"
"4859",2011,8,55,22.6403863,120.3096749,2,0,2,3.846153846,12,2011-02-14,"2011/2/20",0,"winter"
"4860",2011,10,55,22.6403863,120.3096749,0,0,0,0,0,2011-02-28,"2011/3/6",0,"winter"
"4861",2011,13,55,22.6403863,120.3096749,6,0.02,4,10.34482759,110,2011-03-21,"2011/3/27",0,"spring"
"4862",2011,15,55,22.6403863,120.3096749,0,0,0,0,0,2011-04-04,"2011/4/10",0,"spring"
"4863",2011,16,55,22.6403863,120.3096749,0,0,0,0,0,2011-04-11,"2011/4/17",0,"spring"
"4864",2011,20,55,22.6403863,120.3096749,0,0,0,0,0,2011-05-09,"2011/5/15",0,"spring"
"4865",2011,22,55,22.6403863,120.3096749,0,0,0,0,0,2011-05-23,"2011/5/29",0,"spring"
"4866",2011,26,55,22.6403863,120.3096749,6,0,6,10.71428571,50,2011-06-20,"2011/6/26",0,"summer"
"4867",2011,31,55,22.6403863,120.3096749,6,0,2,6.382978723,20,2011-07-25,"2011/7/31",0,"summer"
"4868",2011,51,55,22.6403863,120.3096749,16,0.08,14,36.36363636,160,2011-12-12,"2011/12/18",4,"winter"
"4869",2011,52,55,22.6403863,120.3096749,0,0,0,0,0,2011-12-19,"2011/12/25",1,"winter"
"4870",2012,2,55,22.6403863,120.3096749,0,0,0,0,0,2012-01-02,"2012/1/8",0,"winter"
"4871",2012,5,55,22.6403863,120.3096749,0.454545455,0,0.454545455,1.515151515,0.909090909,2012-01-23,"2012/1/29",0,"winter"
"4872",2012,6,55,22.6403863,120.3096749,0,0,0,0,0,2012-01-30,"2012/2/5",0,"winter"
"4873",2012,9,55,22.6403863,120.3096749,1.5,0,1.5,4.47761194,0,2012-02-20,"2012/2/26",0,"winter"
"4874",2012,12,55,22.6403863,120.3096749,4,0,4,6.060606061,14,2012-03-12,"2012/3/18",0,"spring"
"4875",2012,19,55,22.6403863,120.3096749,8,0.06,8,13.79310345,130,2012-04-30,"2012/5/6",0,"spring"
"4876",2012,25,55,22.6403863,120.3096749,22.72727273,0.045454545,9.090909091,15.625,581.8181818,2012-06-11,"2012/6/17",0,"summer"
"4877",2005,10,56,22.6409958,120.2938152,0,0.02,2,0,16,2005-02-28,"2005/3/6",0,"winter"
"4878",2005,15,56,22.6409958,120.2938152,0,0,0,0,0,2005-04-04,"2005/4/10",0,"spring"
"4879",2005,19,56,22.6409958,120.2938152,0,0.02,0,0,0,2005-05-02,"2005/5/8",0,"spring"
"4880",2005,23,56,22.6409958,120.2938152,14,0.1,8,10,142,2005-05-30,"2005/6/5",0,"spring"
"4881",2005,26,56,22.6409958,120.2938152,14,0,12,15.55555556,170,2005-06-20,"2005/6/26",0,"summer"
"4882",2005,27,56,22.6409958,120.2938152,4,0,4,5.555555556,114,2005-06-27,"2005/7/3",0,"summer"
"4883",2005,30,56,22.6409958,120.2938152,8,0.08,8,6.349206349,130,2005-07-18,"2005/7/24",0,"summer"
"4884",2005,32,56,22.6409958,120.2938152,2,0,2,1.369863014,2,2005-08-01,"2005/8/7",0,"summer"
"4885",2005,44,56,22.6409958,120.2938152,10,0.02,10,8.928571429,110,2005-10-24,"2005/10/30",0,"autumn"
"4886",2005,52,56,22.6409958,120.2938152,0,0,0,0,0,2005-12-19,"2005/12/25",0,"winter"
"4887",2006,9,56,22.6409958,120.2938152,0,0,0,0,0,2006-02-20,"2006/2/26",0,"winter"
"4888",2006,13,56,22.6409958,120.2938152,1.923076923,0,1.923076923,1.408450704,19.23076923,2006-03-20,"2006/3/26",0,"spring"
"4889",2006,17,56,22.6409958,120.2938152,2,0,2,1.851851852,32,2006-04-17,"2006/4/23",0,"spring"
"4890",2006,22,56,22.6409958,120.2938152,3.846153846,0.019230769,3.846153846,2.941176471,38.46153846,2006-05-22,"2006/5/28",0,"spring"
"4891",2006,47,56,22.6409958,120.2938152,3.225806452,0,2.419354839,3.03030303,63.70967742,2006-11-13,"2006/11/19",1,"autumn"
"4892",2006,50,56,22.6409958,120.2938152,0,0,0,0,0,2006-12-04,"2006/12/10",1,"winter"
"4893",2007,1,56,22.6409958,120.2938152,0,0,0,0,0,2007-01-01,"2007/1/7",0,"winter"
"4894",2007,4,56,22.6409958,120.2938152,0,0,0,0,0,2007-01-22,"2007/1/28",0,"winter"
"4895",2007,7,56,22.6409958,120.2938152,4,0,2,3.50877193,38,2007-02-12,"2007/2/18",0,"winter"
"4896",2007,10,56,22.6409958,120.2938152,0,0,0,0,0,2007-03-05,"2007/3/11",0,"spring"
"4897",2007,11,56,22.6409958,120.2938152,0,0,0,0,0,2007-03-12,"2007/3/18",0,"spring"
"4898",2007,14,56,22.6409958,120.2938152,0,0,0,0,0,2007-04-02,"2007/4/8",0,"spring"
"4899",2007,16,56,22.6409958,120.2938152,4,0,4,2.597402597,42,2007-04-16,"2007/4/22",0,"spring"
"4900",2007,18,56,22.6409958,120.2938152,2,0,2,1.754385965,40,2007-04-30,"2007/5/6",0,"spring"
"4901",2007,24,56,22.6409958,120.2938152,14,0.04,12,9.210526316,248,2007-06-11,"2007/6/17",0,"summer"
"4902",2007,26,56,22.6409958,120.2938152,15.38461538,0.019230769,11.53846154,9.87654321,111.5384615,2007-06-25,"2007/7/1",0,"summer"
"4903",2007,34,56,22.6409958,120.2938152,2,0,2,1.25,34,2007-08-20,"2007/8/26",0,"summer"
"4904",2007,35,56,22.6409958,120.2938152,19.23076923,0.019230769,15.38461538,14.92537313,350,2007-08-27,"2007/9/2",1,"summer"
"4905",2007,39,56,22.6409958,120.2938152,6,0,6,4.6875,38,2007-09-24,"2007/9/30",0,"autumn"
"4906",2007,52,56,22.6409958,120.2938152,2,0,2,1.470588235,22,2007-12-24,"2007/12/30",0,"winter"
"4907",2008,4,56,22.6409958,120.2938152,0,0,0,0,0,2008-01-21,"2008/1/27",0,"winter"
"4908",2008,13,56,22.6409958,120.2938152,0,0,0,0,0,2008-03-24,"2008/3/30",0,"spring"
"4909",2008,15,56,22.6409958,120.2938152,2,0.04,2,1.204819277,54,2008-04-07,"2008/4/13",0,"spring"
"4910",2008,20,56,22.6409958,120.2938152,3.703703704,0,3.703703704,3.921568627,12.96296296,2008-05-12,"2008/5/18",0,"spring"
"4911",2008,51,56,22.6409958,120.2938152,0,0,0,0,0,2008-12-15,"2008/12/21",0,"winter"
"4912",2009,3,56,22.6409958,120.2938152,0,0,0,0,0,2009-01-12,"2009/1/18",0,"winter"
"4913",2009,7,56,22.6409958,120.2938152,0,0,0,0,0,2009-02-09,"2009/2/15",0,"winter"
"4914",2009,12,56,22.6409958,120.2938152,0,0,0,0,0,2009-03-16,"2009/3/22",0,"spring"
"4915",2009,13,56,22.6409958,120.2938152,0,0,0,0,0,2009-03-23,"2009/3/29",0,"spring"
"4916",2009,14,56,22.6409958,120.2938152,3.921568627,0,3.921568627,4.347826087,50.98039216,2009-03-30,"2009/4/5",0,"spring"
"4917",2009,16,56,22.6409958,120.2938152,0,0,0,0,0,2009-04-13,"2009/4/19",0,"spring"
"4918",2009,19,56,22.6409958,120.2938152,3.846153846,0,3.846153846,2.631578947,11.53846154,2009-05-04,"2009/5/10",0,"spring"
"4919",2009,20,56,22.6409958,120.2938152,0,0,0,0,0,2009-05-11,"2009/5/17",0,"spring"
"4920",2009,24,56,22.6409958,120.2938152,5.660377358,0,5.660377358,5.263157895,28.30188679,2009-06-08,"2009/6/14",0,"summer"
"4921",2009,25,56,22.6409958,120.2938152,5.555555556,0,3.703703704,5.263157895,22.22222222,2009-06-15,"2009/6/21",0,"summer"
"4922",2009,27,56,22.6409958,120.2938152,3.921568627,0,3.921568627,3.846153846,43.1372549,2009-06-29,"2009/7/5",0,"summer"
"4923",2009,32,56,22.6409958,120.2938152,9.803921569,0.019607843,9.803921569,8.620689655,80.39215686,2009-08-03,"2009/8/9",0,"summer"
"4924",2010,8,56,22.6409958,120.2938152,1.960784314,0,1.960784314,2.564102564,11.76470588,2010-02-15,"2010/2/21",0,"winter"
"4925",2010,9,56,22.6409958,120.2938152,7.272727273,0.054545455,7.272727273,5.882352941,60,2010-02-22,"2010/2/28",0,"winter"
"4926",2010,12,56,22.6409958,120.2938152,1.960784314,0,1.960784314,1.709401709,31.37254902,2010-03-15,"2010/3/21",0,"spring"
"4927",2010,15,56,22.6409958,120.2938152,3.96039604,0,2.97029703,3.603603604,26.73267327,2010-04-05,"2010/4/11",0,"spring"
"4928",2010,17,56,22.6409958,120.2938152,2,0.02,2,2.43902439,10,2010-04-19,"2010/4/25",0,"spring"
"4929",2010,28,56,22.6409958,120.2938152,3.921568627,0,3.921568627,3.921568627,64.70588235,2010-07-05,"2010/7/11",0,"summer"
"4930",2010,37,56,22.6409958,120.2938152,48.27586207,0.172413793,27.5862069,29.57746479,748.2758621,2010-09-06,"2010/9/12",1,"autumn"
"4931",2010,44,56,22.6409958,120.2938152,6.586826347,0.005988024,5.988023952,11.70212766,71.25748503,2010-10-25,"2010/10/31",3,"autumn"
"4932",2011,1,56,22.6409958,120.2938152,0,0,0,0,0,2011-01-01,"2011/1/2",0,"winter"
"4933",2011,2,56,22.6409958,120.2938152,0.680272109,0,0.680272109,1.315789474,3.401360544,2011-01-03,"2011/1/9",0,"winter"
"4934",2011,7,56,22.6409958,120.2938152,2,0,2,2.083333333,2,2011-02-07,"2011/2/13",0,"winter"
"4935",2011,10,56,22.6409958,120.2938152,0,0,0,0,0,2011-02-28,"2011/3/6",0,"winter"
"4936",2011,13,56,22.6409958,120.2938152,0,0,0,0,0,2011-03-21,"2011/3/27",0,"spring"
"4937",2011,14,56,22.6409958,120.2938152,0,0,0,0,0,2011-03-28,"2011/4/3",0,"spring"
"4938",2011,16,56,22.6409958,120.2938152,2,0,2,2.5,38,2011-04-11,"2011/4/17",0,"spring"
"4939",2011,18,56,22.6409958,120.2938152,1.960784314,0,1.960784314,3.03030303,35.29411765,2011-04-25,"2011/5/1",0,"spring"
"4940",2011,25,56,22.6409958,120.2938152,8,0,6,9.523809524,140,2011-06-13,"2011/6/19",0,"summer"
"4941",2011,27,56,22.6409958,120.2938152,8,0.04,6,8.695652174,26,2011-06-27,"2011/7/3",1,"summer"
"4942",2011,31,56,22.6409958,120.2938152,8,0,8,9.523809524,50,2011-07-25,"2011/7/31",0,"summer"
"4943",2011,32,56,22.6409958,120.2938152,8,0.02,8,7.843137255,60,2011-08-01,"2011/8/7",1,"summer"
"4944",2011,42,56,22.6409958,120.2938152,29.16666667,0.208333333,16.66666667,26.92307692,758.3333333,2011-10-10,"2011/10/16",0,"autumn"
"4945",2011,43,56,22.6409958,120.2938152,14.28571429,0,8.571428571,13.69863014,324.2857143,2011-10-17,"2011/10/23",0,"autumn"
"4946",2012,1,56,22.6409958,120.2938152,0,0,0,0,0,2012-01-01,"2012/1/1",0,"winter"
"4947",2012,7,56,22.6409958,120.2938152,4,0,4,6.451612903,36,2012-02-06,"2012/2/12",1,"winter"
"4948",2012,8,56,22.6409958,120.2938152,0.64516129,0,0.64516129,2.127659574,2.580645161,2012-02-13,"2012/2/19",0,"winter"
"4949",2012,12,56,22.6409958,120.2938152,4,0,4,4.347826087,30,2012-03-12,"2012/3/18",0,"spring"
"4950",2012,16,56,22.6409958,120.2938152,0,0,0,0,0,2012-04-09,"2012/4/15",0,"spring"
"4951",2012,19,56,22.6409958,120.2938152,16,0.06,16,26.66666667,192,2012-04-30,"2012/5/6",0,"spring"
"4952",2012,22,56,22.6409958,120.2938152,8,0.02,8,13.33333333,112,2012-05-21,"2012/5/27",1,"spring"
"4953",2012,23,56,22.6409958,120.2938152,4,0.04,4,5.714285714,52,2012-05-28,"2012/6/3",0,"spring"
"4954",2005,10,57,22.6432638,120.300664,0,0.06,6,0,26,2005-02-28,"2005/3/6",0,"winter"
"4955",2005,14,57,22.6432638,120.300664,0,0.02,0,0,0,2005-03-28,"2005/4/3",0,"spring"
"4956",2005,19,57,22.6432638,120.300664,0,0.02,0,0,0,2005-05-02,"2005/5/8",0,"spring"
"4957",2005,23,57,22.6432638,120.300664,6,0.08,8,4.285714286,150,2005-05-30,"2005/6/5",0,"spring"
"4958",2005,27,57,22.6432638,120.300664,13.20754717,0.018867925,13.20754717,10.44776119,111.3207547,2005-06-27,"2005/7/3",0,"summer"
"4959",2005,30,57,22.6432638,120.300664,2,0.12,2,1.538461538,24,2005-07-18,"2005/7/24",0,"summer"
"4960",2005,31,57,22.6432638,120.300664,8,0.02,6,6.060606061,152,2005-07-25,"2005/7/31",0,"summer"
"4961",2005,44,57,22.6432638,120.300664,4,0.02,4,4.761904762,22,2005-10-24,"2005/10/30",0,"autumn"
"4962",2005,52,57,22.6432638,120.300664,0,0,0,0,0,2005-12-19,"2005/12/25",0,"winter"
"4963",2006,9,57,22.6432638,120.300664,14,0.28,12,10.60606061,436,2006-02-20,"2006/2/26",0,"winter"
"4964",2006,14,57,22.6432638,120.300664,1.886792453,0,1.886792453,1.369863014,5.660377358,2006-03-27,"2006/4/2",0,"spring"
"4965",2006,17,57,22.6432638,120.300664,7.692307692,0.019230769,7.692307692,5.479452055,59.61538462,2006-04-17,"2006/4/23",0,"spring"
"4966",2006,22,57,22.6432638,120.300664,5.769230769,0,5.769230769,2.884615385,215.3846154,2006-05-22,"2006/5/28",0,"spring"
"4967",2007,1,57,22.6432638,120.300664,2,0,2,2.43902439,12,2007-01-01,"2007/1/7",0,"winter"
"4968",2007,4,57,22.6432638,120.300664,3.571428571,0,1.785714286,3.076923077,83.92857143,2007-01-22,"2007/1/28",0,"winter"
"4969",2007,7,57,22.6432638,120.300664,6,0,6,7.142857143,62,2007-02-12,"2007/2/18",0,"winter"
"4970",2007,10,57,22.6432638,120.300664,3.846153846,0.019230769,3.846153846,3.076923077,71.15384615,2007-03-05,"2007/3/11",0,"spring"
"4971",2007,12,57,22.6432638,120.300664,3.773584906,0,3.773584906,2.469135802,9.433962264,2007-03-19,"2007/3/25",0,"spring"
"4972",2007,14,57,22.6432638,120.300664,4,0,4,3.333333333,28,2007-04-02,"2007/4/8",0,"spring"
"4973",2007,16,57,22.6432638,120.300664,1.923076923,0,1.923076923,1.219512195,25,2007-04-16,"2007/4/22",0,"spring"
"4974",2007,18,57,22.6432638,120.300664,6,0,6,5.263157895,46,2007-04-30,"2007/5/6",0,"spring"
"4975",2007,26,57,22.6432638,120.300664,12,0,8,8.955223881,372,2007-06-25,"2007/7/1",0,"summer"
"4976",2007,34,57,22.6432638,120.300664,3.921568627,0,3.921568627,2.150537634,74.50980392,2007-08-20,"2007/8/26",0,"summer"
"4977",2007,36,57,22.6432638,120.300664,16,0,10,14.28571429,128,2007-09-03,"2007/9/9",0,"autumn"
"4978",2007,39,57,22.6432638,120.300664,16,0,14,12.30769231,136,2007-09-24,"2007/9/30",0,"autumn"
"4979",2007,41,57,22.6432638,120.300664,6,0,6,5.555555556,48,2007-10-08,"2007/10/14",0,"autumn"
"4980",2007,52,57,22.6432638,120.300664,2,0,2,1.754385965,22,2007-12-24,"2007/12/30",0,"winter"
"4981",2008,5,57,22.6432638,120.300664,0,0,0,0,0,2008-01-28,"2008/2/3",0,"winter"
"4982",2008,11,57,22.6432638,120.300664,4,0.02,2,3.636363636,16,2008-03-10,"2008/3/16",0,"spring"
"4983",2008,13,57,22.6432638,120.300664,6,0.04,4,4.411764706,58,2008-03-24,"2008/3/30",0,"spring"
"4984",2008,18,57,22.6432638,120.300664,7.843137255,0.019607843,7.843137255,5.797101449,86.2745098,2008-04-28,"2008/5/4",0,"spring"
"4985",2008,22,57,22.6432638,120.300664,12,0.1,10,9.375,80,2008-05-26,"2008/6/1",0,"spring"
"4986",2008,26,57,22.6432638,120.300664,18.86792453,0,16.98113208,13.51351351,77.35849057,2008-06-23,"2008/6/29",1,"summer"
"4987",2008,51,57,22.6432638,120.300664,0,0,0,0,0,2008-12-15,"2008/12/21",0,"winter"
"4988",2009,3,57,22.6432638,120.300664,2,0,2,1.754385965,6,2009-01-12,"2009/1/18",0,"winter"
"4989",2009,7,57,22.6432638,120.300664,2,0,2,1.818181818,8,2009-02-09,"2009/2/15",0,"winter"
"4990",2009,11,57,22.6432638,120.300664,0,0,0,0,0,2009-03-09,"2009/3/15",0,"spring"
"4991",2009,12,57,22.6432638,120.300664,3.636363636,0.018181818,1.818181818,3.773584906,87.27272727,2009-03-16,"2009/3/22",0,"spring"
"4992",2009,14,57,22.6432638,120.300664,0,0,0,0,0,2009-03-30,"2009/4/5",0,"spring"
"4993",2009,17,57,22.6432638,120.300664,0,0,0,0,0,2009-04-20,"2009/4/26",0,"spring"
"4994",2009,19,57,22.6432638,120.300664,1.923076923,0,1.923076923,1.639344262,40.38461538,2009-05-04,"2009/5/10",0,"spring"
"4995",2009,20,57,22.6432638,120.300664,1.960784314,0.019607843,1.960784314,1.369863014,5.882352941,2009-05-11,"2009/5/17",0,"spring"
"4996",2009,23,57,22.6432638,120.300664,3.636363636,0.036363636,1.818181818,2.666666667,14.54545455,2009-06-01,"2009/6/7",0,"summer"
"4997",2009,26,57,22.6432638,120.300664,9.259259259,0,7.407407407,9.259259259,77.77777778,2009-06-22,"2009/6/28",0,"summer"
"4998",2009,31,57,22.6432638,120.300664,3.636363636,0,3.636363636,2.857142857,32.72727273,2009-07-27,"2009/8/2",0,"summer"
"4999",2010,8,57,22.6432638,120.300664,2,0,2,1.666666667,16,2010-02-15,"2010/2/21",0,"winter"
"5000",2010,9,57,22.6432638,120.300664,4,0,4,2.857142857,24,2010-02-22,"2010/2/28",0,"winter"
"5001",2010,12,57,22.6432638,120.300664,1.941747573,0.029126214,1.941747573,1.526717557,5.825242718,2010-03-15,"2010/3/21",0,"spring"
"5002",2010,17,57,22.6432638,120.300664,2,0,2,1.612903226,20,2010-04-19,"2010/4/25",0,"spring"
"5003",2010,30,57,22.6432638,120.300664,20.51282051,0.051282051,16.66666667,13.67521368,246.1538462,2010-07-19,"2010/7/25",0,"summer"
"5004",2010,32,57,22.6432638,120.300664,5.769230769,0,3.846153846,6.382978723,44.23076923,2010-08-02,"2010/8/8",0,"summer"
"5005",2010,44,57,22.6432638,120.300664,10,0,10,21.73913043,128,2010-10-25,"2010/10/31",3,"autumn"
"5006",2010,45,57,22.6432638,120.300664,0,0,0,0,0,2010-11-01,"2010/11/7",0,"autumn"
"5007",2010,46,57,22.6432638,120.300664,4.166666667,0,3.75,5.025125628,42.91666667,2010-11-08,"2010/11/14",1,"autumn"
"5008",2010,52,57,22.6432638,120.300664,0.925925926,0.027777778,0.925925926,1.298701299,10.18518519,2010-12-20,"2010/12/26",0,"winter"
"5009",2011,1,57,22.6432638,120.300664,1.333333333,0,1.333333333,1.886792453,6.666666667,2011-01-01,"2011/1/2",0,"winter"
"5010",2011,7,57,22.6432638,120.300664,0,0,0,0,0,2011-02-07,"2011/2/13",0,"winter"
"5011",2011,8,57,22.6432638,120.300664,0,0,0,0,0,2011-02-14,"2011/2/20",0,"winter"
"5012",2011,9,57,22.6432638,120.300664,0,0,0,0,0,2011-02-21,"2011/2/27",0,"winter"
"5013",2011,12,57,22.6432638,120.300664,0,0,0,0,0,2011-03-14,"2011/3/20",0,"spring"
"5014",2011,14,57,22.6432638,120.300664,0,0,0,0,0,2011-03-28,"2011/4/3",0,"spring"
"5015",2011,15,57,22.6432638,120.300664,0,0,0,0,0,2011-04-04,"2011/4/10",0,"spring"
"5016",2011,18,57,22.6432638,120.300664,0,0,0,0,0,2011-04-25,"2011/5/1",0,"spring"
"5017",2011,21,57,22.6432638,120.300664,0,0,0,0,0,2011-05-16,"2011/5/22",1,"spring"
"5018",2011,24,57,22.6432638,120.300664,2,0,2,1.923076923,10,2011-06-06,"2011/6/12",0,"summer"
"5019",2011,27,57,22.6432638,120.300664,4,0,4,5.128205128,18,2011-06-27,"2011/7/3",0,"summer"
"5020",2011,43,57,22.6432638,120.300664,1.923076923,0,1.923076923,1.851851852,28.84615385,2011-10-17,"2011/10/23",0,"autumn"
"5021",2012,5,57,22.6432638,120.300664,0.81300813,0,0.81300813,2.083333333,5.691056911,2012-01-23,"2012/1/29",0,"winter"
"5022",2012,11,57,22.6432638,120.300664,0,0,0,0,0,2012-03-05,"2012/3/11",0,"spring"
"5023",2012,12,57,22.6432638,120.300664,2,0,2,3.571428571,4,2012-03-12,"2012/3/18",0,"spring"
"5024",2012,16,57,22.6432638,120.300664,0,0,0,0,0,2012-04-09,"2012/4/15",0,"spring"
"5025",2012,19,57,22.6432638,120.300664,7.692307692,0,7.692307692,9.756097561,40.38461538,2012-04-30,"2012/5/6",0,"spring"
"5026",2012,36,57,22.6432638,120.300664,57.14285714,0.040816327,40.81632653,37.83783784,632.6530612,2012-08-27,"2012/9/2",0,"summer"
"5027",2005,11,58,22.6464403,120.2902105,0,0,0,0,0,2005-03-07,"2005/3/13",0,"spring"
"5028",2005,15,58,22.6464403,120.2902105,16.36363636,0.036363636,10.90909091,12.5,305.4545455,2005-04-04,"2005/4/10",0,"spring"
"5029",2005,18,58,22.6464403,120.2902105,2,0.06,2,3.333333333,44,2005-04-25,"2005/5/1",0,"spring"
"5030",2005,24,58,22.6464403,120.2902105,10,0,8,5.494505495,102,2005-06-06,"2005/6/12",0,"summer"
"5031",2005,26,58,22.6464403,120.2902105,8,0.06,4,8.695652174,196,2005-06-20,"2005/6/26",0,"summer"
"5032",2005,27,58,22.6464403,120.2902105,8,0.02,8,6.451612903,56,2005-06-27,"2005/7/3",0,"summer"
"5033",2005,30,58,22.6464403,120.2902105,4,0,4,4.081632653,100,2005-07-18,"2005/7/24",0,"summer"
"5034",2005,31,58,22.6464403,120.2902105,6,0.04,6,3.409090909,44,2005-07-25,"2005/7/31",0,"summer"
"5035",2005,32,58,22.6464403,120.2902105,20,0.02,14,19.23076923,696,2005-08-01,"2005/8/7",0,"summer"
"5036",2005,44,58,22.6464403,120.2902105,6,0,6,11.11111111,60,2005-10-24,"2005/10/30",0,"autumn"
"5037",2005,46,58,22.6464403,120.2902105,16.66666667,0.037037037,9.259259259,14.0625,314.8148148,2005-11-07,"2005/11/13",3,"autumn"
"5038",2005,52,58,22.6464403,120.2902105,0,0,0,0,0,2005-12-19,"2005/12/25",0,"winter"
"5039",2006,1,58,22.6464403,120.2902105,2,0,2,2.43902439,8,2006-01-01,"2006/1/1",0,"winter"
